,date,open,high,low,close,volume,tic,macd,rsi_30,cci_30,dx_30,turbulence
3,2009-01-07,45.220001220703125,45.599998474121094,43.20000076293945,30.268680572509766,9026500.0,CAT,-0.05015709182511685,38.91397014140158,-93.1014571402706,21.729075805889543,0.0
3,2009-01-07,17.3700008392334,17.579999923706055,17.110000610351562,13.057491302490234,50246600.0,CSCO,0.03532118992997546,74.78097135613449,53.40806431314205,78.82960231994558,0.0
3,2009-01-07,76.41000366210938,77.06999969482422,73.33000183105469,46.435970306396484,12804300.0,CVX,-0.0065114881975816274,47.77558929679203,-49.7724863151673,3.180145351772521,0.0
3,2009-01-07,22.444963455200195,23.569347381591797,22.43073081970215,15.158899307250977,19847600.0,DD,0.04514906076748204,79.2617358287468,91.6541486077059,75.13164732462728,0.0
3,2009-01-07,23.889999389648438,23.889999389648438,22.920000076293945,19.960283279418945,12300700.0,DIS,0.01431414271785414,55.43817097728327,-26.555523865362073,30.72548193447526,0.0
3,2009-01-07,86.91000366210938,87.8499984741211,83.6500015258789,70.94696044921875,12465500.0,GS,0.004094449413372558,48.499407135054845,-39.13405320493633,13.006113014877304,0.0
3,2009-01-07,24.8700008392334,25.15999984741211,24.43000030517578,18.23601531982422,19857300.0,HD,0.04955760835376566,75.05667572288525,52.38533273391668,77.43149602856676,0.0
3,2009-01-07,87.83000183105469,88.80000305175781,87.12000274658203,59.89208984375,8455100.0,IBM,0.10054207997129083,72.79817397973542,61.42486676436674,100.0,0.0
3,2009-01-07,14.789999961853027,15.0600004196167,14.34000015258789,10.000940322875977,131389200.0,INTC,-0.006636162473361296,43.70640498982476,-97.75214360087752,18.30790070514262,0.0
3,2009-01-07,59.2400016784668,59.81999969482422,58.75,41.20628356933594,14293300.0,JNJ,-0.032688275823801405,33.525165487091115,-117.89110085291621,14.536461967424671,0.0
3,2009-01-07,29.149999618530273,29.399999618530273,28.0,21.06974983215332,42156500.0,JPM,-0.10259211804023494,17.38570279166258,-124.6753568105785,100.0,0.0
3,2009-01-07,22.110000610351562,22.59000015258789,22.110000610351562,13.836894989013672,21581000.0,KO,-0.010789623551893612,40.999523975852696,-127.18864636367464,38.11467659532967,0.0
3,2009-01-07,61.93000030517578,62.56999969482422,60.84000015258789,42.46089553833008,7910400.0,MCD,-0.05189651548259633,36.51254240969349,-100.46982900476033,16.356792399018197,0.0
3,2009-01-07,58.61000061035156,58.959999084472656,57.58000183105469,41.808441162109375,4598100.0,MMM,0.007083426035165985,55.00550475914836,-25.16391258352454,29.136512134819785,0.0
3,2009-01-07,29.610000610351562,29.8799991607666,29.15999984741211,19.13815689086914,12715200.0,MRK,-0.035685280120695495,27.065270857214117,-138.20738876670302,7.950743003106239,0.0
3,2009-01-07,20.190000534057617,20.290000915527344,19.479999542236328,14.847140312194824,72709900.0,MSFT,0.0006297005791893184,49.25873588851386,-50.63056840295497,0.19589606641599444,0.0
3,2009-01-07,12.90250015258789,13.0,12.574999809265137,8.517525672912598,20164400.0,NKE,-0.008690045265350221,42.944378199677516,-71.7451133964434,3.70758636428119,0.0
3,2009-01-07,16.774192810058594,16.907020568847656,16.5085391998291,10.4711332321167,41386800.0,PFE,-0.012115133997838257,39.936216821556926,-112.5441045772519,4.610969274372451,0.0
3,2009-01-07,61.33000183105469,61.65999984741211,60.63999938964844,42.173667907714844,12415600.0,PG,-0.03142589488353309,34.448271929885365,-132.97094144663922,12.009066320755123,0.0
3,2009-01-07,33.76337432861328,33.926998138427734,33.25362014770508,25.180843353271484,9223000.0,RTX,-0.006155861759832959,47.50136689819263,-93.94988667012282,6.8553920123919685,0.0
3,2009-01-07,42.470001220703125,43.119998931884766,41.209999084472656,30.68828010559082,5189100.0,TRV,-0.13082440606172696,0.0,-131.95435557243982,80.82276425952888,0.0
3,2009-01-07,26.709999084472656,27.079999923706055,26.040000915527344,22.129587173461914,8228400.0,UNH,-0.029508792165529485,41.91666378175204,-78.84486129173433,35.280995307749244,0.0
3,2009-01-07,14.172499656677246,14.487500190734863,13.9975004196167,12.913299560546875,28441600.0,V,0.047815735310980045,79.71772062080568,85.36020001710041,100.0,0.0
3,2009-01-07,29.8436279296875,30.443876266479492,29.59039878845215,16.993446350097656,22727700.0,VZ,-0.051878712963013385,29.87975296499397,-72.37667055355203,68.41271521949265,0.0
3,2009-01-07,26.450000762939453,27.639999389648438,26.329999923706055,20.299285888671875,8245300.0,WBA,0.07389089458728293,94.86205368300436,75.38829506969803,100.0,0.0
3,2009-01-07,55.4900016784668,56.209999084472656,55.060001373291016,41.49617385864258,16782000.0,WMT,-0.03369932508488205,39.03497530055341,-89.92259956355626,15.804498112750363,0.0
3,2009-01-07,79.25,80.19000244140625,77.55999755859375,51.26300048828125,35268800.0,XOM,-0.06469058397744476,32.831346891556564,-111.97061540391644,33.63865377173441,0.0
4,2009-01-08,3.229642868041992,3.3267858028411865,3.2157142162323,2.8559911251068115,673500800.0,AAPL,0.006644289319933883,74.36419654355458,20.92694201165797,61.09858792496203,0.0
4,2009-01-08,19.799999237060547,20.170000076293945,19.399999618530273,16.522130966186523,12255100.0,AXP,0.061943497300287476,72.98463273121153,22.879007788548925,56.87582213277507,0.0
4,2009-01-08,44.5,44.900001525878906,43.880001068115234,33.338531494140625,5477000.0,BA,0.031078131443443624,68.40935997353971,-16.165222802910368,33.9577737749873,0.0
4,2009-01-08,42.93000030517578,44.11000061035156,42.52000045776367,30.51127815246582,9384200.0,CAT,-0.07807966767435914,42.89075556448753,-102.21794708073638,33.170502993707615,0.0
4,2009-01-08,17.229999542236328,17.56999969482422,17.0,13.223345756530762,46484600.0,CSCO,0.03966224592437051,77.52543436105874,49.32755756437742,65.12750418581003,0.0
4,2009-01-08,73.61000061035156,74.83999633789062,73.22000122070312,46.611778259277344,11397200.0,CVX,-0.04406450158114694,50.00653268659282,-76.92951249771622,1.25880299981976,0.0
4,2009-01-08,22.530359268188477,22.829246520996094,22.14607810974121,14.90436840057373,13863800.0,DD,0.04358099110600833,67.61863598577523,32.67615901073915,49.569960165427105,0.0
4,2009-01-08,23.100000381469727,23.219999313354492,22.510000228881836,19.719175338745117,12600700.0,DIS,-0.012692372476877267,51.105401257263594,-83.46057451846764,11.492209900884461,0.0
4,2009-01-08,83.5199966430664,86.5199966430664,82.68000030517578,71.71099853515625,13448100.0,GS,-0.041500329181843654,53.74208454015734,-51.5882068445308,1.7325716327294447,0.0
4,2009-01-08,24.1200008392334,24.459999084472656,23.700000762939453,18.102428436279297,17319800.0,HD,0.0371703097648961,70.32343059036545,-10.285140088467505,21.241806143783425,0.0
4,2009-01-08,87.80999755859375,88.13999938964844,85.9800033569336,59.4759407043457,7231800.0,IBM,0.07522183244812197,66.9194550428171,16.952914586181315,59.19035260811307,0.0
4,2009-01-08,14.449999809265137,14.569999694824219,14.25,10.077125549316406,63101600.0,INTC,-0.015701025884142794,46.55695658626343,-108.23457536671897,24.141833854959703,0.0
4,2009-01-08,59.65999984741211,59.88999938964844,58.630001068115234,41.12962341308594,17345400.0,JNJ,-0.048949306263295966,31.882954248944586,-101.23898659430668,4.6516573685245435,0.0
4,2009-01-08,27.899999618530273,27.950000762939453,26.860000610351562,20.41717529296875,52075800.0,JPM,-0.16126493776937423,14.510424649266582,-134.60788772989997,100.0,0.0
4,2009-01-08,22.420000076293945,22.639999389648438,22.280000686645508,13.932363510131836,20087000.0,KO,-0.00791281954960077,49.42642979500918,-54.61814681125255,27.788762972568232,0.0
4,2009-01-08,60.83000183105469,60.83000183105469,59.70000076293945,41.9616813659668,9382300.0,MCD,-0.0985354260712441,30.605832238851647,-132.99278343721605,38.39690851325114,0.0
4,2009-01-08,57.68000030517578,58.709999084472656,57.45000076293945,42.175628662109375,3944900.0,MMM,0.007460479285612109,60.34032968187163,-23.95173139285237,23.24488389534014,0.0
4,2009-01-08,29.68000030517578,29.690000534057617,29.040000915527344,19.05379295349121,10584100.0,MRK,-0.05123598964599907,25.362064087587427,-110.16775033255804,13.48545023031721,0.0
4,2009-01-08,19.6299991607666,20.190000534057617,19.549999237060547,15.311347961425781,70255400.0,MSFT,0.0005337386309136605,59.605867583197934,-23.71130090062242,0.1958960664159985,0.0
4,2009-01-08,12.572500228881836,12.850000381469727,12.430000305175781,8.674506187438965,15730000.0,NKE,-0.011205735851321563,51.91064743579823,-68.91750594889069,17.23057096569005,0.0
4,2009-01-08,16.5085391998291,16.783681869506836,16.44212532043457,10.566924095153809,35061600.0,PFE,-0.014824789155042595,46.87795070062354,-90.99063714689547,11.957775845467037,0.0
4,2009-01-08,60.90999984741211,61.25,60.0,41.7110481262207,11508100.0,PG,-0.07100806463581222,27.130580025768097,-135.05947961854648,16.7816055228053,0.0
4,2009-01-08,33.46129608154297,33.83259963989258,33.209564208984375,25.176136016845703,9489900.0,RTX,-0.0194268241685549,47.370536084544646,-79.95655168614877,3.979336305862249,0.0
4,2009-01-08,41.70000076293945,42.630001068115234,40.970001220703125,31.25823402404785,4012700.0,TRV,-0.14756613996075885,17.91110605657674,-96.52470843806773,82.3001205399062,0.0
4,2009-01-08,26.100000381469727,26.90999984741211,25.75,22.474567413330078,6106900.0,UNH,-0.025523760028015374,51.54885228478969,-74.88365350632164,50.172574096720744,0.0
4,2009-01-08,14.0024995803833,14.074999809265137,13.317500114440918,12.775826454162598,34683600.0,V,0.04442994364612218,72.42374171375198,20.572068705026624,23.239007621295805,0.0
4,2009-01-08,29.88114356994629,30.50952911376953,29.740459442138672,17.254470825195312,17421400.0,VZ,-0.041931447696018864,38.65480485635691,-50.52991995646348,62.816574175641016,0.0
4,2009-01-08,26.93000030517578,27.0,26.360000610351562,20.156599044799805,5904100.0,WBA,0.07491744350345542,87.80636698128816,49.59822717503145,100.0,0.0
4,2009-01-08,51.310001373291016,51.81999969482422,50.310001373291016,38.388057708740234,92838800.0,WMT,-0.18040848130314657,14.672344236493146,-199.99999999999852,71.35982580215348,0.0
4,2009-01-08,77.91000366210938,79.56999969482422,77.9000015258789,51.81327819824219,30817100.0,XOM,-0.08161951668088108,42.81012634644175,-79.74412284118158,33.63865377173442,0.0
5,2009-01-09,3.3289284706115723,3.3350000381469727,3.219285726547241,2.7906761169433594,546845600.0,AAPL,0.003945379672636751,63.81426756937278,6.438182761956319,62.010335745628296,0.0
5,2009-01-09,20.15999984741211,20.299999237060547,19.170000076293945,15.854317665100098,12592200.0,AXP,0.027375673084939933,57.64484178732012,-5.450314151617611,44.10880695952523,0.0
5,2009-01-09,44.79999923706055,45.150001525878906,43.93000030517578,33.08546447753906,5645100.0,BA,0.004127275586512269,63.68669623056157,-14.496447740501813,37.549877679608606,0.0
5,2009-01-09,43.90999984741211,44.060001373291016,42.25,29.942903518676758,8872300.0,CAT,-0.1203901211839451,37.04557329616068,-97.37526876525187,37.07463565906902,0.0
5,2009-01-09,17.239999771118164,17.260000228881836,16.610000610351562,12.59007453918457,68118900.0,CSCO,0.013074785753975249,54.21935428240923,-33.368772051316625,27.967226638042042,0.0
5,2009-01-09,73.87999725341797,74.0,72.19999694824219,45.72023010253906,14182600.0,CVX,-0.1077772530744383,40.85162645525106,-104.57014443264099,14.519069847772686,0.0
5,2009-01-09,22.84347915649414,22.84347915649414,22.060680389404297,14.90436840057373,8729300.0,DD,0.041824705354645886,67.61863598577523,27.603475305749342,42.88195033210178,0.0
5,2009-01-09,23.1200008392334,23.1200008392334,22.229999542236328,19.21112632751465,11489700.0,DIS,-0.05280876840500426,43.666300122409226,-99.88360685095142,0.6786339681170732,0.0
5,2009-01-09,85.91000366210938,86.87000274658203,80.41000366210938,70.45997619628906,12192900.0,GS,-0.12669929623532994,45.838181557475686,-81.66080900722227,18.58528768621726,0.0
5,2009-01-09,24.479999542236328,24.479999542236328,23.540000915527344,17.709056854248047,16927400.0,HD,0.010765573309189591,58.991114196003146,-32.79794235832828,12.867380277296208,0.0
5,2009-01-09,87.05000305175781,87.5,84.25,57.784034729003906,7440300.0,IBM,-0.0189581505988059,49.95349119491242,-62.63001047409814,19.601323221274384,0.0
5,2009-01-09,14.59000015258789,14.600000381469727,14.020000457763672,9.800089836120605,45551100.0,INTC,-0.0337941510417572,39.10759170985481,-117.03371348447507,36.52499578255534,0.0
5,2009-01-09,59.13999938964844,59.54999923706055,58.54999923706055,41.150535583496094,14698300.0,JNJ,-0.057587172176539525,32.81171596434058,-99.30044149001719,1.4119996174369054,0.0
5,2009-01-09,27.549999237060547,27.549999237060547,25.809999465942383,19.479578018188477,42597500.0,JPM,-0.2385893927483238,11.647394798572435,-121.27320739383472,100.0,0.0
